test	analytics-server	9	hash_cap,hash_lower,hash_upper	analytics-server\metric-analysis\src\test\java\com\graduation\analytics\analysis\AnalysisServiceTest.java
test	analytics-server	9	hash_cap,hash_lower,hash_upper	analytics-server\warehouse-pipeline\src\test\java\com\graduation\analytics\runtime\submit\FakeJobSubmitter.java
test	analytics-server	9	hash_cap,hash_lower,hash_upper	analytics-server\connection-ingestion\src\test\java\com\graduation\analytics\auth\AuthServiceRoleWhitelistTest.java
test	analytics-server	9	hash_cap,hash_lower,hash_upper	analytics-server\ai-decision\src\test\java\com\graduation\analytics\ai\TextToSqlAuditTest.java
test	analytics-server	12	hash_cap,hash_lower,hash_upper	analytics-server\warehouse-pipeline\src\test\java\com\graduation\analytics\pipeline\QualityCheckerAmountReconcileTest.java
test	analytics-server	12	hash_cap,hash_lower,hash_upper	analytics-server\platform-common\src\test\java\com\graduation\analytics\contracts\CanonicalEventSchemaParityTest.java
test	analytics-server	12	hash_cap,hash_lower,hash_upper	analytics-server\platform-common\src\test\java\com\graduation\analytics\warehouse\WarehouseNameLiteralGateTest.java
test	analytics-server	12	hash_cap,hash_lower,hash_upper	analytics-server\platform-common\src\test\java\com\graduation\analytics\warehouse\WarehouseNamespaceContractTest.java
test	analytics-server	13	hash_cap,hash_lower,hash_upper,proxy_key_cn	analytics-server\platform-app\src\test\java\com\graduation\analytics\source\SourceRegistryMigrationMySqlIT.java
test	analytics-server	14	hash_cap,hash_lower,hash_upper,surrogate,surrogate_cap,uuid_lower,uuid_mixed,uuid_upper	analytics-server\connection-ingestion\src\test\java\com\graduation\analytics\source\SourceRegistryServiceTest.java
test	analytics-server	15	hash_cap,hash_lower,hash_upper	analytics-server\connection-ingestion\src\test\java\com\graduation\analytics\ingestion\LocalFileIngestorCheckpointKeyTest.java
test	analytics-server	15	hash_cap,hash_lower,hash_upper	analytics-server\ai-decision\src\test\java\com\graduation\analytics\ai\AiSqlSecurityTest.java
test	analytics-server	15	hash_cap,hash_lower,hash_upper	analytics-server\warehouse-pipeline\src\test\java\com\graduation\analytics\pipeline\PipelineServiceTest.java
test	analytics-server	18	hash_cap,hash_lower,hash_upper	analytics-server\ai-decision\src\test\java\com\graduation\analytics\ai\AiSqlDriftTest.java
test	analytics-server	21	hash_cap,hash_lower,hash_upper	analytics-server\connection-ingestion\src\test\java\com\graduation\analytics\ingestion\LocalFileIngestorSourceIsolationTest.java
test	analytics-server	45	hash_cap,hash_lower,hash_upper	analytics-server\metric-analysis\src\test\java\com\graduation\analytics\metric\publish\MetricPublishValidatorTest.java
test	analytics-server	45	hash_cap,hash_lower,hash_upper	analytics-server\metric-analysis\src\test\java\com\graduation\analytics\metric\publish\MetricPublisherMySqlIT.java
test	mall-simulator	3	uuid_lower,uuid_mixed,uuid_upper	mall-simulator\src\test\java\com\graduation\mall\auth\AuthServiceTest.java
test	mall-simulator	3	hash_cap,hash_lower,hash_upper	mall-simulator\src\test\java\com\graduation\mall\auth\UserAdminServiceTest.java
test	mall-simulator	54	hash_cap,hash_lower,hash_upper	mall-simulator\src\test\java\com\graduation\mall\golden\GoldenDatasetTest.java
test	spark-jobs	3	hash_cap,hash_lower,hash_upper	spark-jobs\src\test\scala\com\graduation\analytics\WarehouseNamespaceSpec.scala
test	spark-jobs	10	sha256,sha256_upper	spark-jobs\src\test\scala\com\graduation\analytics\P2Probe2Spec.scala
test	spark-jobs	11	hash_cap,hash_lower,hash_upper,sha256,sha256_upper	spark-jobs\src\test\scala\com\graduation\analytics\OdsV2SqlContractSpec.scala
test	spark-jobs	14	sha256,sha256_hyphen,sha256_upper	spark-jobs\src\test\scala\com\graduation\analytics\sql\JsonObjectSlicerSpec.scala
